,index,Co,Ce,Nb,Max,labels,hue
86,154230.0,0.44999998807907104,0.25,0.30000001192092896,2.0533322718778386,0,0.17040967413534722
87,154231.0,0.5,0.20000000298023224,0.30000001192092896,1.9850957342982403,0,0.17240015106896558
88,154232.0,0.550000011920929,0.15000000596046448,0.30000001192092896,2.0379515798708825,0,0.16754904218638936
89,154233.0,0.6000000238418579,0.10000000149011612,0.30000001192092896,1.9966990526134412,0,0.1720118032147487
90,154234.0,0.6499999761581421,0.05000000074505806,0.30000001192092896,1.9676747712016196,0,0.17346278702219328
91,154237.0,0.05000000074505806,0.699999988079071,0.25,2.377053192500754,2,0.20135133961836496
92,154238.0,0.10000000149011612,0.6499999761581421,0.25,2.222487235294921,2,0.1856423132121563
93,154239.0,0.15000000596046448,0.6000000238418579,0.25,2.3079842310480907,2,0.18365370109677315
94,154240.0,0.20000000298023224,0.550000011920929,0.25,2.2288697976130227,2,0.18327577163775763
95,154241.0,0.25,0.5,0.25,2.212485940143111,2,0.189544215798378
96,154243.0,0.30000001192092896,0.44999998807907104,0.25,2.14268101705119,0,0.18664710596203804
97,154244.0,0.3499999940395355,0.4000000059604645,0.25,2.060703257714164,0,0.17402756152053675
98,154245.0,0.4000000059604645,0.3499999940395355,0.25,2.202586559272207,0,0.1749096531420946
99,154246.0,0.44999998807907104,0.30000001192092896,0.25,2.2121062476031326,0,0.16934366710484028
100,154247.0,0.5,0.25,0.25,2.2963709449612275,0,0.1732451096177101
101,154248.0,0.550000011920929,0.20000000298023224,0.25,1.9895371279923966,0,0.17217208010454974
102,154249.0,0.6000000238418579,0.15000000596046448,0.25,1.9022852798180792,0,0.17799622317155203
103,154250.0,0.6499999761581421,0.10000000149011612,0.25,1.9207660186673796,0,0.16947743017226458
104,154251.0,0.699999988079071,0.05000000074505806,0.25,1.9299354744735224,0,0.17898305132985115
105,154254.0,0.05000000074505806,0.75,0.20000000298023224,2.3557997835767113,2,0.19502837707599005
106,154255.0,0.10000000149011612,0.699999988079071,0.20000000298023224,2.391815526695406,2,0.18383098393678665
107,154256.0,0.15000000596046448,0.6499999761581421,0.20000000298023224,2.0513784215507007,0,0.18706083049376807
108,154258.0,0.20000000298023224,0.6000000238418579,0.20000000298023224,2.1492518764882815,0,0.17850741868217787
109,154259.0,0.25,0.550000011920929,0.20000000298023224,1.9874482029899,0,0.18164560695489249
